idx,title,issue,issue_date,expiry_date,strap,summary,body,updated_date,type,sitecode,published,author,commentboard,tid
188005,Jonathan Allen Yabut: Leadership through grit,,5/27/2014 0:00,5/27/2114 0:00,/files/image/HRM/jonathan_yabut_cover.jpg,"Winner of Apprentice Asia, Jonathan Allen Yabut, shares how grit helped him win the TV show and opened his mind to cultural diversity in the workplace, allowing him to better adapt to being a leader at a multinational company such as Air Asia","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/97704627?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",5/26/2014 0:00,780,HRM,1,,0,780
188111,Propel your future job prospects with an MBA,,5/28/2014 0:00,5/28/2114 0:00,/files/image/HRM/mdis_cover.jpg,"Alumni, Roy Chew, Senior Workforce Development Specialist, shares his experiences on pursuing a MBA with the University of Bradford, UK through MDIS and how it has given him a leg up in his career","<iframe src=""//player.vimeo.com/video/97697563?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" width=""320"" height=""180"" frameborder=""0"" webkitallowfullscreen mozallowfullscreen allowfullscreen></iframe>",5/28/2014 0:00,780,HRM,1,,0,780
188443,Fusing HR into strategy,,6/10/2014 0:00,6/6/2114 0:00,/files/image/HRM/peter_cheese_cover.jpg,"Peter Cheese, Chief Executive of the CIPD, shares how firms need to align their HR strategies along with other crucial company functions","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/97501188?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",6/6/2014 0:00,780,HRM,1,,0,780
188654,Dr. John Gray on gender blind spots,,6/17/2014 0:00,6/17/2114 0:00,/files/image/HRM/john_gray_cover.jpg,"At this exclusive HR Summit Q&A, the bestselling author explains how men and women think and respond differently at work","<iframe src=""//player.vimeo.com/video/98006871?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" width=""320"" height=""180"" frameborder=""0"" webkitallowfullscreen mozallowfullscreen allowfullscreen></iframe>",6/12/2014 0:00,780,HRM,1,,0,780
188993,Career mobility at Diageo,,6/24/2014 0:00,6/24/2114 0:00,/files/image/HRM/geraldine_fraser2014_cover.jpg,"Geraldine Fraser, Regional HR Director, Diageo Asia Pacific shares why internal mobility is great for employee engagement","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/98615173?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",6/20/2014 0:00,780,HRM,1,,0,780
189046,Engaging talent through innovation,,7/1/2014 0:00,7/1/2114 0:00,/files/image/HRM/au_keng_cover.jpg,"Innovation has been dubbed the differentiator when it comes to engaging talent. Au Yuen Keng, HR director for Southeast Asia for Becton Dickinson shares her thoughts on employee engagement at her organisation","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/98704673?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d"" webkitallowfullscreen="""" width=""320""></iframe>",6/23/2014 0:00,780,HRM,1,,0,780
189409,The impact of diversity on WSH,,7/8/2014 0:00,7/2/2114 0:00,/files/image/HRM/brian_long_cover.jpg,"How can employers implement a culture of care when managing health and safety for todayÕs diverse workforce? Brian Long, Group Head of Environment Health & Safety for Lend Lease Australia shares his thoughts","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/99910094?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/3/2014 0:00,780,HRM,1,,0,780
189669,Unorthodox HR,,7/15/2014 0:00,7/10/2114 0:00,/files/image/HRM/ute_braasch_cover.jpg,"Ute Braasch, COO & Head of HR, Corporate Solutions, APAC, Jones Lang Lasalle, shares how companies should develop out-of-the-box HR strategies and not get caught up in the daily grind of the HR cycle","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/100392679?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/11/2014 0:00,780,HRM,1,,0,780
189924,Talent retention through global mobility,,7/22/2014 0:00,7/22/2114 0:00,/files/image/HRM/norbert_modla_cover.jpg,"Norbert Modla, Group Head of HR, Hillebrand Group shares how HR can retain and manage key talent by using effective global mobility strategies","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/100881243?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/18/2014 0:00,780,HRM,1,,0,780
190171,Scouting for High Potentials,,7/29/2014 0:00,7/29/2114 0:00,/files/image/HRM/alvin_celestica_cover.jpg,"Alvin Chan, Asia HR Director, Celestica, explains the companyÕs four-prong approach to identifying and accelerating the growth of high-potential employees.","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/101990542?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/29/2014 0:00,780,HRM,1,,0,780
190327,Talent Management for Sustainability: Default or Design?,,8/5/2014 0:00,8/5/2114 0:00,/files/image/HRM/cclroland_cover.jpg,"Dr. Roland B. Smith, VP Ð APAC and MD of CCL Asia shares how HR and senior leadership can work together to improve talent sustainability within the organisation, thereby impacting business success","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/102024703?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/31/2014 0:00,780,HRM,1,,0,780
190328,GSK: Talent management Ð a serious business imperative,,8/12/2014 0:00,8/12/2114 0:00,/files/image/HRM/glaxo_cover.jpg,"Simon Cowl, VP Ð HR, GlaxoSmithKline (APAC, Latina, Africa & Middle East) shares his thoughts on motivating and retaining staff in the workplace of the future","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/102106491?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",7/31/2014 0:00,780,HRM,1,,0,780
190796,TTSH: HR leading the health drive,,9/9/2014 0:00,8/26/2114 0:00,/files/image/HRM/dom_tung_cover.jpg,"Dominic Tung, Manager, HR Wellness, Tan Tock Seng Hospital (TTSH), explains how HR can spur employees to stay fit and healthy","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/103406640?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",8/14/2014 0:00,780,HRM,1,,0,780
190826,"Innovation in engagement, motivation and retention of talent",,8/19/2014 0:00,8/19/2114 0:00,/files/image/HRM/spjain_cover.jpg,Prof Veena Jadav and Carolyn Seah of S.P. Jain School of Business Management share the findings of the school's annual HR Conclave survey about talent management practices companies are adopting in different geographies,"<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/103494385?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",8/15/2014 0:00,780,HRM,1,,0,780
191082,Itron: A five-prong guideline to employee retention,,8/26/2014 0:00,9/9/2114 0:00,/files/image/HRM/jayesh_menon_cover.jpg,"Jayesh Menon, Regional HR Leader and Director, Asia Pacific, Itron, shares how companies should formulate a HR blueprint to tackle organisational retention","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/104275513?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",8/25/2014 0:00,780,HRM,1,,0,780
191085,The business case for WSH,,9/2/2014 0:00,9/2/2114 0:00,/files/image/HRM/mark_goodsell_cover.jpg,"Mark Goodsell, Director, Australian Industry Group shares his thoughts on why workplace safety and health makes good business sense","<iframe allowfullscreen="""" frameborder=""0"" height=""180"" mozallowfullscreen="""" src=""//player.vimeo.com/video/103890745?title=0&amp;byline=0&amp;portrait=0&amp;color=be1e2d&amp;autoplay=1"" webkitallowfullscreen="""" width=""320""></iframe>",8/25/2014 0:00,780,HRM,1,,0,780
